"Step","ddqn_yf52szb3 - Ask Price","ddqn_yf52szb3 - Ask Price__MIN","ddqn_yf52szb3 - Ask Price__MAX"
"929038","100.02","100.02","100.02"
"929316","100.02","100.02","100.02"
"929356","100.03","100.03","100.03"
"929419","100.03999999999999","100.03999999999999","100.03999999999999"
"929470","100","100","100"
"929488","100.03999999999999","100.03999999999999","100.03999999999999"
"929793","100.00999999999999","100.00999999999999","100.00999999999999"
"929970","100.02","100.02","100.02"
"930138","100.03","100.03","100.03"
"930238","99.99","99.99","99.99"
"930312","100.01","100.01","100.01"
"930329","99.99","99.99","99.99"
"930658","100.03999999999999","100.03999999999999","100.03999999999999"
"930741","100.05","100.05","100.05"
"930796","100.01","100.01","100.01"
"930843","100.00999999999999","100.00999999999999","100.00999999999999"
"930952","100.00999999999999","100.00999999999999","100.00999999999999"
"931151","100.02","100.02","100.02"
"931361","100.03999999999999","100.03999999999999","100.03999999999999"
"931394","100.02","100.02","100.02"
"931432","100","100","100"
"931647","100.03","100.03","100.03"
"931737","100.00999999999999","100.00999999999999","100.00999999999999"
"932049","100","100","100"
"932176","100","100","100"
"932404","100","100","100"
"932416","100","100","100"
"932509","100.03","100.03","100.03"
"932584","99.99","99.99","99.99"
"932620","100.02","100.02","100.02"
"932656","100.02","100.02","100.02"
"932698","100.03","100.03","100.03"
"932847","100.02","100.02","100.02"
"932968","100","100","100"
"932994","100.03","100.03","100.03"
"933401","100.03999999999999","100.03999999999999","100.03999999999999"
"933524","100.05","100.05","100.05"
"933570","100.02","100.02","100.02"
"933706","100.03","100.03","100.03"
"933795","100.02","100.02","100.02"
"933796","100.02","100.02","100.02"
"933841","100","100","100"
"933884","100.03999999999999","100.03999999999999","100.03999999999999"
"933935","100.03999999999999","100.03999999999999","100.03999999999999"
"933938","100.05","100.05","100.05"
"933978","100.00999999999999","100.00999999999999","100.00999999999999"
"934007","100.00999999999999","100.00999999999999","100.00999999999999"
"934021","100","100","100"
"934107","100.00999999999999","100.00999999999999","100.00999999999999"
"934139","100.08","100.08","100.08"
"934147","100.00999999999999","100.00999999999999","100.00999999999999"
"934174","100.03999999999999","100.03999999999999","100.03999999999999"
"934218","100.01","100.01","100.01"
"934269","100.00999999999999","100.00999999999999","100.00999999999999"
"934274","100.04","100.04","100.04"
"934389","100.00999999999999","100.00999999999999","100.00999999999999"
"934537","100.00999999999999","100.00999999999999","100.00999999999999"
"934555","99.99","99.99","99.99"
"934573","100.02","100.02","100.02"
"934625","100.09","100.09","100.09"
"934683","100.03","100.03","100.03"
"934693","100","100","100"
"934798","99.98","99.98","99.98"
"934851","100.06","100.06","100.06"
"934903","100.02","100.02","100.02"
"934924","99.99","99.99","99.99"
"935025","100","100","100"
"935044","100.02","100.02","100.02"
"935059","100.03","100.03","100.03"
"935128","100.06","100.06","100.06"
"935252","100.02","100.02","100.02"
"935333","100.00999999999999","100.00999999999999","100.00999999999999"
"935386","100.06","100.06","100.06"
"935538","100.00999999999999","100.00999999999999","100.00999999999999"
"935624","100.05","100.05","100.05"
"935697","99.97","99.97","99.97"
"935717","100.03999999999999","100.03999999999999","100.03999999999999"
"935867","100.00999999999999","100.00999999999999","100.00999999999999"
"935873","100","100","100"
"936047","100.03999999999999","100.03999999999999","100.03999999999999"
"936059","100.00999999999999","100.00999999999999","100.00999999999999"
"936062","100.03","100.03","100.03"
"936091","100.00999999999999","100.00999999999999","100.00999999999999"
"936112","99.99","99.99","99.99"
"936132","100","100","100"
"936214","99.99","99.99","99.99"
"936275","100.02","100.02","100.02"
"936308","100.06","100.06","100.06"
"936497","100.00999999999999","100.00999999999999","100.00999999999999"
"936744","100.03","100.03","100.03"
"936977","100.05","100.05","100.05"
"937074","100.03","100.03","100.03"
"937111","100.02","100.02","100.02"
"937126","100.08","100.08","100.08"
"937221","100.00999999999999","100.00999999999999","100.00999999999999"
"937283","100","100","100"
"937545","100.03","100.03","100.03"
"937595","99.99","99.99","99.99"
"937682","100.05","100.05","100.05"
"937751","100.03999999999999","100.03999999999999","100.03999999999999"
"937826","100.02","100.02","100.02"
"937901","100.03999999999999","100.03999999999999","100.03999999999999"
"938110","100.03","100.03","100.03"
"938337","100.03999999999999","100.03999999999999","100.03999999999999"
"938374","100.02","100.02","100.02"
"938384","100.03","100.03","100.03"
"938453","100.02","100.02","100.02"
"938472","100.05","100.05","100.05"
"938550","100","100","100"
"938559","100.01","100.01","100.01"
"938593","100.00999999999999","100.00999999999999","100.00999999999999"
"938954","99.99","99.99","99.99"
"938979","100.03","100.03","100.03"
"939099","100","100","100"
"939140","100.02","100.02","100.02"
"939151","100.03","100.03","100.03"
"939192","100.02","100.02","100.02"
"939212","100.02","100.02","100.02"
"939605","100.03999999999999","100.03999999999999","100.03999999999999"
"939859","100.03","100.03","100.03"
"940382","100.07","100.07","100.07"
"940419","100.05","100.05","100.05"
"940771","100.02","100.02","100.02"
"941037","100.02","100.02","100.02"
"941078","100.05","100.05","100.05"
"941401","99.98","99.98","99.98"
"941484","100.03","100.03","100.03"
"941530","100.03","100.03","100.03"
"941621","100.07","100.07","100.07"
"941625","100.02","100.02","100.02"
"941675","100.05","100.05","100.05"
"941716","100.02","100.02","100.02"
"941807","100","100","100"
"941868","100.00999999999999","100.00999999999999","100.00999999999999"
"942019","100.02","100.02","100.02"
"942025","100.03999999999999","100.03999999999999","100.03999999999999"
"942077","100.03","100.03","100.03"
"942152","100.02","100.02","100.02"
"942259","100.07","100.07","100.07"
"942264","100.03999999999999","100.03999999999999","100.03999999999999"
"942651","100.03999999999999","100.03999999999999","100.03999999999999"
"942833","100.02","100.02","100.02"
"942970","100.03","100.03","100.03"
"943044","100.00999999999999","100.00999999999999","100.00999999999999"
"943131","99.99","99.99","99.99"
"943164","100.02","100.02","100.02"
"943219","100.03","100.03","100.03"
"943608","100.03","100.03","100.03"
"943888","100.00999999999999","100.00999999999999","100.00999999999999"
"943914","99.97","99.97","99.97"
"944107","100.00999999999999","100.00999999999999","100.00999999999999"
"944223","100","100","100"
"944263","100.00999999999999","100.00999999999999","100.00999999999999"
"944388","100.00999999999999","100.00999999999999","100.00999999999999"
"944594","100.05","100.05","100.05"
"944835","100.03999999999999","100.03999999999999","100.03999999999999"
"944902","99.99","99.99","99.99"
"945063","100.02","100.02","100.02"
"945101","100","100","100"
"945123","100.03","100.03","100.03"
"945290","99.98","99.98","99.98"
"945332","100.00999999999999","100.00999999999999","100.00999999999999"
"945355","100.03999999999999","100.03999999999999","100.03999999999999"
"945567","100.06","100.06","100.06"
"945608","100.05","100.05","100.05"
"945678","100.03999999999999","100.03999999999999","100.03999999999999"
"945704","100.02","100.02","100.02"
"945946","100.02","100.02","100.02"
"945991","100.03","100.03","100.03"
"946137","100.02","100.02","100.02"
"946216","100.03","100.03","100.03"
"946251","100.03","100.03","100.03"
"946312","100.02","100.02","100.02"
"946343","100.03999999999999","100.03999999999999","100.03999999999999"
"946352","100.06","100.06","100.06"
"946430","100","100","100"
"946448","100.06","100.06","100.06"
"946449","100.03999999999999","100.03999999999999","100.03999999999999"
"946632","100.00999999999999","100.00999999999999","100.00999999999999"
"946748","100.00999999999999","100.00999999999999","100.00999999999999"
"946761","100.00999999999999","100.00999999999999","100.00999999999999"
"946763","100.03","100.03","100.03"
"946828","100.05","100.05","100.05"
"946902","100.03999999999999","100.03999999999999","100.03999999999999"
"947025","100.03","100.03","100.03"
"947033","100.03","100.03","100.03"
"947049","100.00999999999999","100.00999999999999","100.00999999999999"
"947094","100.05","100.05","100.05"
"947174","100.00999999999999","100.00999999999999","100.00999999999999"
"947179","100.04","100.04","100.04"
"947237","100.03","100.03","100.03"
"947248","100.03","100.03","100.03"
"947317","100.03","100.03","100.03"
"947336","100.00999999999999","100.00999999999999","100.00999999999999"
"947467","100","100","100"
"947584","100.02","100.02","100.02"
"947636","100.03999999999999","100.03999999999999","100.03999999999999"
"947694","100.00999999999999","100.00999999999999","100.00999999999999"
"947742","99.99000000000001","99.99000000000001","99.99000000000001"
"947766","100.04","100.04","100.04"
"947906","100.00999999999999","100.00999999999999","100.00999999999999"
"947965","100.03","100.03","100.03"
"948016","100.02","100.02","100.02"
"948241","100.03","100.03","100.03"
"948283","100.04","100.04","100.04"
"948311","100.00999999999999","100.00999999999999","100.00999999999999"
"948436","100.04","100.04","100.04"
"948535","100.03999999999999","100.03999999999999","100.03999999999999"
"948546","100","100","100"
"948616","100","100","100"
"948639","100.03","100.03","100.03"
"948801","100.04","100.04","100.04"
"948921","100.06","100.06","100.06"
"948936","99.99","99.99","99.99"
"948942","100.03","100.03","100.03"
"949085","100.00999999999999","100.00999999999999","100.00999999999999"
"949292","100.02","100.02","100.02"
"949501","100.02","100.02","100.02"
"949546","100.03","100.03","100.03"
"949601","100.05","100.05","100.05"
"949902","100.06","100.06","100.06"
"949957","100","100","100"
"950030","100.05","100.05","100.05"
"950049","100.00999999999999","100.00999999999999","100.00999999999999"
"950141","100.00999999999999","100.00999999999999","100.00999999999999"
"950210","100.02","100.02","100.02"
"950420","100.00999999999999","100.00999999999999","100.00999999999999"
"950713","100.00999999999999","100.00999999999999","100.00999999999999"
"950719","100.06","100.06","100.06"
"950841","99.99","99.99","99.99"
"950855","100.02","100.02","100.02"
"950993","100.03","100.03","100.03"
"951112","100.00999999999999","100.00999999999999","100.00999999999999"
"951151","100.03","100.03","100.03"
"951176","100.00999999999999","100.00999999999999","100.00999999999999"
"951210","100.00999999999999","100.00999999999999","100.00999999999999"
"951398","100.02","100.02","100.02"
"951540","100","100","100"
"951589","99.97","99.97","99.97"
"952016","100.03999999999999","100.03999999999999","100.03999999999999"
"952143","100.00999999999999","100.00999999999999","100.00999999999999"
"952235","100.02","100.02","100.02"
"952328","100","100","100"
"952370","100.03999999999999","100.03999999999999","100.03999999999999"
"952387","100","100","100"
"952454","99.95","99.95","99.95"
"952564","100.02","100.02","100.02"
"952675","100.03","100.03","100.03"
"952815","100.02","100.02","100.02"
"952845","100.00999999999999","100.00999999999999","100.00999999999999"
"952860","100.05","100.05","100.05"
"953065","100.03","100.03","100.03"
"953154","99.96","99.96","99.96"
"953328","100.02","100.02","100.02"
"954160","100.02","100.02","100.02"
"954198","100.03999999999999","100.03999999999999","100.03999999999999"
"954215","100.04","100.04","100.04"
"954264","100.02","100.02","100.02"
"954275","100.01","100.01","100.01"
"954394","100.00999999999999","100.00999999999999","100.00999999999999"
"954497","100.00999999999999","100.00999999999999","100.00999999999999"
"954640","100","100","100"
"954715","100.02","100.02","100.02"
"955020","100.05","100.05","100.05"
"955264","100.02","100.02","100.02"
"955435","100.00999999999999","100.00999999999999","100.00999999999999"
"955444","100.00999999999999","100.00999999999999","100.00999999999999"
"955452","100.02","100.02","100.02"
"955484","100.02","100.02","100.02"
"955809","100.03999999999999","100.03999999999999","100.03999999999999"
"955858","100.03999999999999","100.03999999999999","100.03999999999999"
"956005","100.04","100.04","100.04"
"956110","100.03999999999999","100.03999999999999","100.03999999999999"
"956284","100.05","100.05","100.05"
"956358","100.08","100.08","100.08"
"956363","100.02","100.02","100.02"
"956365","100.03","100.03","100.03"
"956546","100.00999999999999","100.00999999999999","100.00999999999999"
"956610","100.02","100.02","100.02"
"956958","100.02","100.02","100.02"
"956969","100.00999999999999","100.00999999999999","100.00999999999999"
"957022","100.03","100.03","100.03"
"957299","100.03","100.03","100.03"
"957333","100.03","100.03","100.03"
"957410","100","100","100"
"957420","100.04","100.04","100.04"
"958111","100.05","100.05","100.05"
"958226","100","100","100"
"958238","100.05","100.05","100.05"
"958299","99.98","99.98","99.98"
"958305","100.06","100.06","100.06"
"958788","100.05","100.05","100.05"
"958854","100.05","100.05","100.05"
"958915","100.03","100.03","100.03"
"958937","100.06","100.06","100.06"
"958992","100.02","100.02","100.02"
"959025","100.05","100.05","100.05"
"959097","100.00999999999999","100.00999999999999","100.00999999999999"
"959174","100.02","100.02","100.02"
"959226","100.03","100.03","100.03"
"959260","100.05","100.05","100.05"
"959609","100.00999999999999","100.00999999999999","100.00999999999999"
"959610","100.02","100.02","100.02"
"959665","100.00999999999999","100.00999999999999","100.00999999999999"
"959673","100.03","100.03","100.03"
"959788","100.00999999999999","100.00999999999999","100.00999999999999"
"959965","100.04","100.04","100.04"
"960006","100.02","100.02","100.02"
"960037","100.03","100.03","100.03"
"960123","100.03","100.03","100.03"
"960129","100.06","100.06","100.06"
"960301","100.00999999999999","100.00999999999999","100.00999999999999"
"960904","100.02","100.02","100.02"
"960906","100.00999999999999","100.00999999999999","100.00999999999999"
"960940","100.02","100.02","100.02"
"961151","100.03","100.03","100.03"
"961288","100.01","100.01","100.01"
"961297","100.02","100.02","100.02"
"961406","100.03","100.03","100.03"
"961481","100.03","100.03","100.03"
"961719","100.03","100.03","100.03"
"961844","100","100","100"
"962155","100.00999999999999","100.00999999999999","100.00999999999999"
"962260","100.07000000000001","100.07000000000001","100.07000000000001"
"962728","100.00999999999999","100.00999999999999","100.00999999999999"
"962808","100.02","100.02","100.02"
"962863","100.00999999999999","100.00999999999999","100.00999999999999"
"963049","100","100","100"
"963051","100.00999999999999","100.00999999999999","100.00999999999999"
"963184","100.03999999999999","100.03999999999999","100.03999999999999"
"963358","100.00999999999999","100.00999999999999","100.00999999999999"
"963486","99.99","99.99","99.99"
"963717","100.00999999999999","100.00999999999999","100.00999999999999"
"963818","100.01","100.01","100.01"
"964108","100.06","100.06","100.06"
"964133","99.99","99.99","99.99"
"964242","100.00999999999999","100.00999999999999","100.00999999999999"
"964306","100","100","100"
"964328","100","100","100"
"964427","100.02","100.02","100.02"
"964458","100.03999999999999","100.03999999999999","100.03999999999999"
"964494","100.03","100.03","100.03"
"964553","99.98","99.98","99.98"
"964672","100.00999999999999","100.00999999999999","100.00999999999999"
"964871","100","100","100"
"964881","100.02","100.02","100.02"
"964937","100.03","100.03","100.03"
"964945","100.03999999999999","100.03999999999999","100.03999999999999"
"964956","100.01","100.01","100.01"
"964983","100.03999999999999","100.03999999999999","100.03999999999999"
"965126","100.03","100.03","100.03"
"965178","100.06","100.06","100.06"
"965344","100.02","100.02","100.02"
"965349","99.99","99.99","99.99"
"965515","100.00999999999999","100.00999999999999","100.00999999999999"
"965579","100.06","100.06","100.06"
"965761","100.02","100.02","100.02"
"965870","100.03","100.03","100.03"
"966091","100.01","100.01","100.01"
"966317","100.03999999999999","100.03999999999999","100.03999999999999"
"966496","100.04","100.04","100.04"
"966744","100.00999999999999","100.00999999999999","100.00999999999999"
"966980","100.03","100.03","100.03"
"967024","100.06","100.06","100.06"
"967120","100.05","100.05","100.05"
"967188","100.02","100.02","100.02"
"967264","100.02","100.02","100.02"
"967302","100.02","100.02","100.02"
"967375","100.05","100.05","100.05"
"967389","100.03","100.03","100.03"
"967438","100.03","100.03","100.03"
"967777","100.01","100.01","100.01"
"967811","100.03","100.03","100.03"
"967952","100.05","100.05","100.05"
"968005","100.03","100.03","100.03"
"968021","100.03","100.03","100.03"
"968235","100.07","100.07","100.07"
"968287","100.06","100.06","100.06"
"968384","100","100","100"
"968386","100","100","100"
"968448","100.02","100.02","100.02"
"968545","100","100","100"
"968566","99.98","99.98","99.98"
"968596","100.03999999999999","100.03999999999999","100.03999999999999"
"968606","100.02","100.02","100.02"
"968663","100.06","100.06","100.06"
"968743","100.02","100.02","100.02"
"968896","100.03999999999999","100.03999999999999","100.03999999999999"
"968973","100.03999999999999","100.03999999999999","100.03999999999999"
"969076","99.99","99.99","99.99"
"969297","100.03","100.03","100.03"
"969749","100","100","100"
"969806","100.02","100.02","100.02"
"969838","100.02","100.02","100.02"
"969907","100.03","100.03","100.03"
"970014","100.03999999999999","100.03999999999999","100.03999999999999"
"970166","100.03999999999999","100.03999999999999","100.03999999999999"
"970311","99.99","99.99","99.99"
"970383","100.00999999999999","100.00999999999999","100.00999999999999"
"970386","100.03","100.03","100.03"
"970404","100.05","100.05","100.05"
"970434","100.00999999999999","100.00999999999999","100.00999999999999"
"970511","100.03999999999999","100.03999999999999","100.03999999999999"
"970689","100","100","100"
"970722","100.04","100.04","100.04"
"971168","100.03999999999999","100.03999999999999","100.03999999999999"
"971223","100.01","100.01","100.01"
"971272","100.02","100.02","100.02"
"971503","100.05","100.05","100.05"
"971562","100.03999999999999","100.03999999999999","100.03999999999999"
"971858","100.00999999999999","100.00999999999999","100.00999999999999"
"971936","100.01","100.01","100.01"
"972014","100.03999999999999","100.03999999999999","100.03999999999999"
"972096","100","100","100"
"972229","100.05","100.05","100.05"
"972316","100","100","100"
"972464","100.02","100.02","100.02"
"972499","100.00999999999999","100.00999999999999","100.00999999999999"
"972528","100.08","100.08","100.08"
"972723","100","100","100"
"972908","100.03","100.03","100.03"
"973064","100.03","100.03","100.03"
"973067","100.05","100.05","100.05"
"973306","100","100","100"
"973350","100.00999999999999","100.00999999999999","100.00999999999999"
"973370","100","100","100"
"973393","99.99","99.99","99.99"
"973457","100.03","100.03","100.03"
"973555","100.05","100.05","100.05"
"973652","100.03","100.03","100.03"
"973705","100.03","100.03","100.03"
"973891","100.03","100.03","100.03"
"973953","100.03999999999999","100.03999999999999","100.03999999999999"
"974036","100.02","100.02","100.02"
"974105","100.02","100.02","100.02"
"974160","100.00999999999999","100.00999999999999","100.00999999999999"
"974177","100","100","100"
"974268","100","100","100"
"974520","100.03","100.03","100.03"
"974564","100","100","100"
"974571","99.99","99.99","99.99"
"974606","100.02","100.02","100.02"
"974738","99.99","99.99","99.99"
"974774","100.02","100.02","100.02"
"974876","99.99","99.99","99.99"
"975052","100.02","100.02","100.02"
"975177","100.00999999999999","100.00999999999999","100.00999999999999"
"975194","100.02","100.02","100.02"
"975414","100.02","100.02","100.02"
"975436","100","100","100"
"975494","100.03","100.03","100.03"
"975520","100.02","100.02","100.02"
"975559","100.05","100.05","100.05"
"975672","100.01","100.01","100.01"
"975790","100.00999999999999","100.00999999999999","100.00999999999999"
"975831","100.03999999999999","100.03999999999999","100.03999999999999"
"975962","100","100","100"
"975981","100.03","100.03","100.03"
"976091","100.03999999999999","100.03999999999999","100.03999999999999"
"976262","100.00999999999999","100.00999999999999","100.00999999999999"
"976517","100.00999999999999","100.00999999999999","100.00999999999999"
"976536","100.02","100.02","100.02"
"976562","100.04","100.04","100.04"
"976812","100.03","100.03","100.03"
"976849","100.03999999999999","100.03999999999999","100.03999999999999"
"977027","100","100","100"
"977275","99.99","99.99","99.99"
"977288","100.00999999999999","100.00999999999999","100.00999999999999"
"977453","99.99","99.99","99.99"
"977568","100.08","100.08","100.08"
"977631","100.02","100.02","100.02"
"977801","100.03","100.03","100.03"
"977829","100.03","100.03","100.03"
"977835","100.03","100.03","100.03"
"978276","100.02","100.02","100.02"
"978549","100.02","100.02","100.02"
"978641","100.03","100.03","100.03"
"978857","100.01","100.01","100.01"
"978979","100.00999999999999","100.00999999999999","100.00999999999999"
"979062","100.07000000000001","100.07000000000001","100.07000000000001"
"979270","100.03999999999999","100.03999999999999","100.03999999999999"
"979389","100.03","100.03","100.03"
"979477","100.00999999999999","100.00999999999999","100.00999999999999"
"979588","100.02","100.02","100.02"
"979622","99.99","99.99","99.99"
"979658","100.00999999999999","100.00999999999999","100.00999999999999"
"979953","100.06","100.06","100.06"
"979956","100.06","100.06","100.06"
"980103","99.98","99.98","99.98"
"980254","100","100","100"
"980301","100.00999999999999","100.00999999999999","100.00999999999999"
"980346","100.07","100.07","100.07"
"980361","100.02","100.02","100.02"
"980465","100.05","100.05","100.05"
"980498","100.02","100.02","100.02"
"980595","100","100","100"
"980658","100.00999999999999","100.00999999999999","100.00999999999999"
"980675","100.02","100.02","100.02"
"980899","100.03","100.03","100.03"
"981078","100.00999999999999","100.00999999999999","100.00999999999999"
"981415","100.03","100.03","100.03"
"981427","100","100","100"
"981507","100.00999999999999","100.00999999999999","100.00999999999999"
"981524","100","100","100"
"981562","100","100","100"
"981673","100.00999999999999","100.00999999999999","100.00999999999999"
"981763","100.05","100.05","100.05"
"981808","100.03999999999999","100.03999999999999","100.03999999999999"
"982049","100.05","100.05","100.05"
"982217","100.02","100.02","100.02"
"982319","100","100","100"
"982471","100.02","100.02","100.02"
"982509","100.12","100.12","100.12"
"982545","100.02000000000001","100.02000000000001","100.02000000000001"
"982825","100.02","100.02","100.02"
"983174","100.05","100.05","100.05"
"983228","100.05","100.05","100.05"
"983325","100.00999999999999","100.00999999999999","100.00999999999999"
"983458","100.03","100.03","100.03"
"983572","100.00999999999999","100.00999999999999","100.00999999999999"
"983603","100.02","100.02","100.02"
"983691","100.03","100.03","100.03"
"983719","100.03","100.03","100.03"
"983858","100.03999999999999","100.03999999999999","100.03999999999999"
"983934","100.00999999999999","100.00999999999999","100.00999999999999"
"983978","100","100","100"
"984014","100.03999999999999","100.03999999999999","100.03999999999999"
"984019","100.03","100.03","100.03"
"984088","100.03","100.03","100.03"
"984161","100.03999999999999","100.03999999999999","100.03999999999999"
"984242","100.01","100.01","100.01"
"984306","100.02","100.02","100.02"
"984478","99.99","99.99","99.99"
"984684","100.00999999999999","100.00999999999999","100.00999999999999"
"984742","100.07000000000001","100.07000000000001","100.07000000000001"
"985192","100.06","100.06","100.06"
"985193","100.02","100.02","100.02"
"985215","100.05","100.05","100.05"
"985228","100.05","100.05","100.05"
"985282","100.02","100.02","100.02"
"985288","99.99","99.99","99.99"
"985474","100.02","100.02","100.02"
"985483","100.06","100.06","100.06"
"986265","100.05","100.05","100.05"
"986327","100.05","100.05","100.05"
"986480","100.03999999999999","100.03999999999999","100.03999999999999"
"986541","100.00999999999999","100.00999999999999","100.00999999999999"
"986598","100.00999999999999","100.00999999999999","100.00999999999999"
"986611","100.00999999999999","100.00999999999999","100.00999999999999"
"986718","100.02","100.02","100.02"
"987076","100.03999999999999","100.03999999999999","100.03999999999999"
"987148","100.02","100.02","100.02"
"987200","100.03","100.03","100.03"
"987254","100.02","100.02","100.02"
"987353","100.00999999999999","100.00999999999999","100.00999999999999"
"987449","100.00999999999999","100.00999999999999","100.00999999999999"
"987565","100.02","100.02","100.02"
"987644","100.02","100.02","100.02"
"987775","100.00999999999999","100.00999999999999","100.00999999999999"
"987918","100.07","100.07","100.07"
"987984","100","100","100"
"988167","100.05","100.05","100.05"
"988183","100.02","100.02","100.02"
"988194","100","100","100"
"988497","100.03","100.03","100.03"
"988522","100.00999999999999","100.00999999999999","100.00999999999999"
"988530","99.98","99.98","99.98"
"988649","100.05","100.05","100.05"
"988834","99.98","99.98","99.98"
"988878","100.02","100.02","100.02"
"989476","100.02","100.02","100.02"
"989484","100.00999999999999","100.00999999999999","100.00999999999999"
"989500","100.01","100.01","100.01"
"989701","100.02","100.02","100.02"
"989799","100.08000000000001","100.08000000000001","100.08000000000001"
"989934","100.03999999999999","100.03999999999999","100.03999999999999"
"990142","100.06","100.06","100.06"
"990280","100.07","100.07","100.07"
"990424","100.03999999999999","100.03999999999999","100.03999999999999"
"990531","99.98","99.98","99.98"
"990815","100.03","100.03","100.03"
"990859","99.99","99.99","99.99"
"991013","100.05","100.05","100.05"
"991488","100.01","100.01","100.01"
"991492","100.02","100.02","100.02"
"991519","99.99","99.99","99.99"
"991564","100.02","100.02","100.02"
"991594","100.03999999999999","100.03999999999999","100.03999999999999"
"991643","100.02","100.02","100.02"
"991704","100","100","100"
"991714","100.01","100.01","100.01"
"991775","100.07","100.07","100.07"
"991972","100.01","100.01","100.01"
"992164","100.02","100.02","100.02"
"992180","99.99","99.99","99.99"
"992235","100.02","100.02","100.02"
"992421","100.02","100.02","100.02"
"992433","100","100","100"
"992500","100.06","100.06","100.06"
"992609","100.02","100.02","100.02"
"992631","100.06","100.06","100.06"
"992657","99.99","99.99","99.99"
"992743","100.02","100.02","100.02"
"992747","100.03","100.03","100.03"
"992833","100.00999999999999","100.00999999999999","100.00999999999999"
"992881","100.05","100.05","100.05"
"993059","100.02","100.02","100.02"
"993299","100","100","100"
"993348","99.98","99.98","99.98"
"993484","100.00999999999999","100.00999999999999","100.00999999999999"
"993539","100.00999999999999","100.00999999999999","100.00999999999999"
"993662","100.05","100.05","100.05"
"993931","100.00999999999999","100.00999999999999","100.00999999999999"
"994054","100.03","100.03","100.03"
"994091","100.02","100.02","100.02"
"994357","100.07","100.07","100.07"
"994517","99.98","99.98","99.98"
"994702","100.00999999999999","100.00999999999999","100.00999999999999"
"994746","100.06","100.06","100.06"
"994761","100","100","100"
"994863","100.02","100.02","100.02"
"994877","100.04","100.04","100.04"
"994935","100.02","100.02","100.02"
"995028","100","100","100"
"995248","100.03","100.03","100.03"
"995373","100","100","100"
"995391","100.01","100.01","100.01"
"995448","100.03","100.03","100.03"
"995457","100","100","100"
"995528","100.02","100.02","100.02"
"995547","100.02","100.02","100.02"
"995574","100.02","100.02","100.02"
"995589","100.09","100.09","100.09"
"995606","100.09","100.09","100.09"
"995710","100.09","100.09","100.09"
"995736","100","100","100"
"995907","100","100","100"
"995960","100.02","100.02","100.02"
"996038","100.00999999999999","100.00999999999999","100.00999999999999"
"996042","100.03","100.03","100.03"
"996218","100.03","100.03","100.03"
"996413","100.03999999999999","100.03999999999999","100.03999999999999"
"996697","100.02","100.02","100.02"
"996730","99.97","99.97","99.97"
"996759","100.02","100.02","100.02"
"997033","100.05","100.05","100.05"
"997139","100.03","100.03","100.03"
"997148","100.00999999999999","100.00999999999999","100.00999999999999"
"997209","100.05","100.05","100.05"
"997613","100.00999999999999","100.00999999999999","100.00999999999999"
"997675","100.03","100.03","100.03"
"997901","100.00999999999999","100.00999999999999","100.00999999999999"
"997975","100.00999999999999","100.00999999999999","100.00999999999999"
"998008","100.03999999999999","100.03999999999999","100.03999999999999"
"998189","100.03999999999999","100.03999999999999","100.03999999999999"
"998280","100.03999999999999","100.03999999999999","100.03999999999999"
"998430","100.01","100.01","100.01"
"998553","99.99","99.99","99.99"
"998570","100.05","100.05","100.05"
"999071","100.02","100.02","100.02"
"999080","100","100","100"
"999144","99.99","99.99","99.99"
"999227","100.02","100.02","100.02"
"999449","100.03","100.03","100.03"
"999589","100.02","100.02","100.02"
"999663","100","100","100"
"999821","100.02","100.02","100.02"
"999909","100.03999999999999","100.03999999999999","100.03999999999999"
"1000048","100.03999999999999","100.03999999999999","100.03999999999999"
"1000230","100","100","100"
"1000287","100.05","100.05","100.05"
"1000348","100.02","100.02","100.02"
"1000401","100.02","100.02","100.02"
"1001050","100","100","100"
"1001272","100","100","100"
"1001296","100.07","100.07","100.07"
"1001707","100.04","100.04","100.04"
"1001931","100","100","100"
"1001976","100.00999999999999","100.00999999999999","100.00999999999999"
"1002082","99.99","99.99","99.99"
"1002128","100.03","100.03","100.03"
"1002473","100.05","100.05","100.05"
"1002623","100","100","100"
"1002629","100.02","100.02","100.02"
"1002762","100.03","100.03","100.03"
"1002786","100.00999999999999","100.00999999999999","100.00999999999999"
"1002805","99.98","99.98","99.98"
"1002971","100.03","100.03","100.03"
"1003044","100.00999999999999","100.00999999999999","100.00999999999999"
"1003120","100.01","100.01","100.01"
"1003193","100.02","100.02","100.02"
"1003295","100.03999999999999","100.03999999999999","100.03999999999999"
"1003336","100.02","100.02","100.02"
"1003351","100.03999999999999","100.03999999999999","100.03999999999999"
"1003381","100.03999999999999","100.03999999999999","100.03999999999999"
"1003515","100.04","100.04","100.04"
"1003558","100.00999999999999","100.00999999999999","100.00999999999999"
"1003629","100.00999999999999","100.00999999999999","100.00999999999999"
"1003696","100.00999999999999","100.00999999999999","100.00999999999999"
"1003730","100.00999999999999","100.00999999999999","100.00999999999999"
"1003848","100.03999999999999","100.03999999999999","100.03999999999999"
"1003905","100.02","100.02","100.02"
"1003926","100.03","100.03","100.03"
"1003956","100.03","100.03","100.03"
"1004015","100.02","100.02","100.02"
"1004192","100.03","100.03","100.03"
"1004195","100.02","100.02","100.02"
"1004865","100.03999999999999","100.03999999999999","100.03999999999999"
"1004905","100.02","100.02","100.02"
